project,num_center_nodes,total_nodes
246119-v2.0.0-mixed,1,93
245937-v2.0.0-mixed,3,514
246117-v2.0.0-mixed,2,157
246116-v2.0.0-mixed,2,163
246120-v2.0.0-mixed,1,93
246118-v2.0.0-mixed,2,163
246109-v2.0.0-mixed,3,216
245913-v2.0.0-mixed,4,627
245865-v2.0.0-mixed,3,387
246167-v2.0.0-mixed,1,94
245965-v2.0.0-mixed,6,632
246166-v2.0.0-mixed,2,168
245938-v2.0.0-mixed,3,514
246168-v2.0.0-mixed,1,94
246165-v2.0.0-mixed,2,162
246009-v2.0.0-mixed,4,627
245917-v2.0.0-mixed,6,634
245985-v2.0.0-mixed,3,514
246157-v2.0.0-mixed,3,221
245986-v2.0.0-mixed,3,514
246164-v2.0.0-mixed,2,168
246215-v2.0.0-mixed,1,70
246216-v2.0.0-mixed,1,70
246213-v2.0.0-mixed,2,142
246212-v2.0.0-mixed,2,148
246214-v2.0.0-mixed,2,148
246097-v2.0.0-mixed,4,646
246013-v2.0.0-mixed,6,634
246253-v2.0.0-mixed,3,203
246260-v2.0.0-mixed,2,150
246263-v2.0.0-mixed,1,70
246262-v2.0.0-mixed,2,150
246264-v2.0.0-mixed,1,70
246205-v2.0.0-mixed,3,201
246261-v2.0.0-mixed,2,144
246169-v2.0.0-mixed,3,528
246170-v2.0.0-mixed,3,528
246145-v2.0.0-mixed,4,651
246101-v2.0.0-mixed,6,653
246122-v2.0.0-mixed,3,527
246311-v2.0.0-mixed,1,90
246309-v2.0.0-mixed,2,163
246310-v2.0.0-mixed,2,169
246308-v2.0.0-mixed,2,169
246312-v2.0.0-mixed,1,90
246193-v2.0.0-mixed,4,631
245961-v2.0.0-mixed,4,625
246121-v2.0.0-mixed,3,527
246149-v2.0.0-mixed,6,658
246359-v2.0.0-mixed,1,91
246357-v2.0.0-mixed,2,168
246301-v2.0.0-mixed,3,222
246360-v2.0.0-mixed,1,91
246356-v2.0.0-mixed,2,174
246053-v2.0.0-mixed,4,610
246349-v2.0.0-mixed,3,227
246197-v2.0.0-mixed,6,638
246358-v2.0.0-mixed,2,174
246404-v2.0.0-mixed,2,144
246407-v2.0.0-mixed,1,73
246406-v2.0.0-mixed,2,144
246245-v2.0.0-mixed,6,640
246397-v2.0.0-mixed,3,197
246241-v2.0.0-mixed,4,633
246408-v2.0.0-mixed,1,73
246293-v2.0.0-mixed,6,659
246265-v2.0.0-mixed,3,511
246266-v2.0.0-mixed,3,511
246289-v2.0.0-mixed,4,652
246405-v2.0.0-mixed,2,138
246314-v2.0.0-mixed,3,524
246456-v2.0.0-mixed,1,73
246217-v2.0.0-mixed,3,511
246455-v2.0.0-mixed,1,73
246454-v2.0.0-mixed,2,142
246313-v2.0.0-mixed,3,524
246452-v2.0.0-mixed,2,142
246218-v2.0.0-mixed,3,511
246341-v2.0.0-mixed,6,664
246337-v2.0.0-mixed,4,657
246453-v2.0.0-mixed,2,136
246445-v2.0.0-mixed,3,195
246501-v2.0.0-mixed,2,145
246362-v2.0.0-mixed,3,525
246544-v2.0.0-mixed,2,133
246502-v2.0.0-mixed,2,151
246493-v2.0.0-mixed,3,204
246537-v2.0.0-mixed,3,186
246546-v2.0.0-mixed,2,133
246500-v2.0.0-mixed,2,151
246545-v2.0.0-mixed,2,129
246361-v2.0.0-mixed,3,525
246591-v2.0.0-mixed,1,93
246590-v2.0.0-mixed,2,163
246589-v2.0.0-mixed,2,157
246581-v2.0.0-mixed,3,216
246588-v2.0.0-mixed,2,163
246592-v2.0.0-mixed,1,93
246409-v2.0.0-mixed,3,459
246410-v2.0.0-mixed,3,459
246458-v2.0.0-mixed,3,459
246481-v2.0.0-mixed,4,573
246636-v2.0.0-mixed,2,168
246485-v2.0.0-mixed,6,579
246639-v2.0.0-mixed,1,94
246640-v2.0.0-mixed,1,94
246637-v2.0.0-mixed,2,162
246629-v2.0.0-mixed,3,221
246433-v2.0.0-mixed,4,571
246437-v2.0.0-mixed,6,577
246687-v2.0.0-mixed,1,70
246685-v2.0.0-mixed,2,142
246688-v2.0.0-mixed,1,70
246569-v2.0.0-mixed,4,592
246638-v2.0.0-mixed,2,168
246573-v2.0.0-mixed,6,598
246684-v2.0.0-mixed,2,148
246677-v2.0.0-mixed,3,201
246389-v2.0.0-mixed,6,579
246525-v2.0.0-mixed,4,555
246686-v2.0.0-mixed,2,148
246457-v2.0.0-mixed,3,459
246736-v2.0.0-mixed,1,90
246725-v2.0.0-mixed,3,222
246735-v2.0.0-mixed,1,90
246621-v2.0.0-mixed,6,603
246733-v2.0.0-mixed,2,163
246734-v2.0.0-mixed,2,169
246594-v2.0.0-mixed,3,472
246732-v2.0.0-mixed,2,169
246669-v2.0.0-mixed,6,583
246780-v2.0.0-mixed,2,174
246665-v2.0.0-mixed,4,577
246783-v2.0.0-mixed,1,91
246642-v2.0.0-mixed,3,473
246781-v2.0.0-mixed,2,168
246617-v2.0.0-mixed,4,597
246641-v2.0.0-mixed,3,473
246690-v2.0.0-mixed,3,456
246784-v2.0.0-mixed,1,91
246782-v2.0.0-mixed,2,174
246529-v2.0.0-mixed,6,561
246832-v2.0.0-mixed,1,70
246831-v2.0.0-mixed,1,70
246593-v2.0.0-mixed,3,472
246717-v2.0.0-mixed,6,604
246828-v2.0.0-mixed,2,150
246689-v2.0.0-mixed,3,456
246830-v2.0.0-mixed,2,150
246829-v2.0.0-mixed,2,144
246773-v2.0.0-mixed,3,227
246821-v2.0.0-mixed,3,203
246880-v2.0.0-mixed,1,73
246879-v2.0.0-mixed,1,73
246737-v2.0.0-mixed,3,469
246876-v2.0.0-mixed,2,144
246877-v2.0.0-mixed,2,138
246878-v2.0.0-mixed,2,144
246765-v2.0.0-mixed,6,609
246713-v2.0.0-mixed,4,598
246927-v2.0.0-mixed,1,73
246857-v2.0.0-mixed,3,353
246925-v2.0.0-mixed,2,136
246928-v2.0.0-mixed,1,73
246924-v2.0.0-mixed,2,142
246869-v2.0.0-mixed,3,197
246917-v2.0.0-mixed,3,195
246926-v2.0.0-mixed,2,142
246882-v2.0.0-mixed,2,238
246834-v2.0.0-mixed,3,456
246809-v2.0.0-mixed,4,579
246813-v2.0.0-mixed,6,585
246786-v2.0.0-mixed,3,470
246761-v2.0.0-mixed,4,603
246738-v2.0.0-mixed,3,469
247016-v2.0.0-mixed,2,133
246833-v2.0.0-mixed,3,456
246881-v2.0.0-mixed,2,238
246930-v2.0.0-mixed,2,238
246929-v2.0.0-mixed,2,238
246973-v2.0.0-mixed,2,145
246974-v2.0.0-mixed,2,151
247009-v2.0.0-mixed,3,186
246965-v2.0.0-mixed,3,204
246909-v2.0.0-mixed,5,358
247017-v2.0.0-mixed,2,129
247018-v2.0.0-mixed,2,133
246905-v2.0.0-mixed,3,351
246972-v2.0.0-mixed,2,151
246785-v2.0.0-mixed,3,470
247063-v2.0.0-mixed,1,93
247064-v2.0.0-mixed,1,93
246953-v2.0.0-mixed,3,353
247061-v2.0.0-mixed,2,157
246861-v2.0.0-mixed,5,360
247062-v2.0.0-mixed,2,163
247111-v2.0.0-mixed,1,94
247112-v2.0.0-mixed,1,94
247108-v2.0.0-mixed,2,168
247109-v2.0.0-mixed,2,162
247053-v2.0.0-mixed,3,216
246957-v2.0.0-mixed,5,360
247065-v2.0.0-mixed,2,251
247060-v2.0.0-mixed,2,163
247001-v2.0.0-mixed,5,337
247101-v2.0.0-mixed,3,221
247159-v2.0.0-mixed,1,70
247160-v2.0.0-mixed,1,70
246997-v2.0.0-mixed,3,331
247045-v2.0.0-mixed,5,379
247066-v2.0.0-mixed,2,251
247157-v2.0.0-mixed,2,142
247113-v2.0.0-mixed,2,252
247158-v2.0.0-mixed,2,148
247114-v2.0.0-mixed,2,252
247156-v2.0.0-mixed,2,148
247110-v2.0.0-mixed,2,168
247208-v2.0.0-mixed,1,90
247149-v2.0.0-mixed,3,201
247207-v2.0.0-mixed,1,90
247206-v2.0.0-mixed,2,169
247161-v2.0.0-mixed,2,235
247204-v2.0.0-mixed,2,169
247089-v2.0.0-mixed,3,377
247205-v2.0.0-mixed,2,163
247255-v2.0.0-mixed,1,91
247093-v2.0.0-mixed,5,384
247256-v2.0.0-mixed,1,91
247252-v2.0.0-mixed,2,174
247197-v2.0.0-mixed,3,222
247210-v2.0.0-mixed,2,248
247209-v2.0.0-mixed,2,248
247253-v2.0.0-mixed,2,168
247254-v2.0.0-mixed,2,174
247303-v2.0.0-mixed,1,70
247141-v2.0.0-mixed,5,364
247304-v2.0.0-mixed,1,70
247300-v2.0.0-mixed,2,150
247301-v2.0.0-mixed,2,144
247041-v2.0.0-mixed,3,372
247233-v2.0.0-mixed,3,383
247162-v2.0.0-mixed,2,235
247302-v2.0.0-mixed,2,150
247351-v2.0.0-mixed,1,73
247293-v2.0.0-mixed,3,203
247189-v2.0.0-mixed,5,385
247348-v2.0.0-mixed,2,144
247245-v2.0.0-mixed,3,227
247349-v2.0.0-mixed,2,138
247257-v2.0.0-mixed,2,249
247341-v2.0.0-mixed,3,197
247258-v2.0.0-mixed,2,249
247350-v2.0.0-mixed,2,144
247237-v2.0.0-mixed,5,390
247352-v2.0.0-mixed,1,73
247399-v2.0.0-mixed,1,73
247305-v2.0.0-mixed,2,235
247285-v2.0.0-mixed,5,366
247137-v2.0.0-mixed,3,357
247400-v2.0.0-mixed,1,73
247354-v2.0.0-mixed,2,173
247397-v2.0.0-mixed,2,136
247353-v2.0.0-mixed,2,173
247329-v2.0.0-mixed,3,286
247389-v2.0.0-mixed,3,195
247401-v2.0.0-mixed,2,173
247398-v2.0.0-mixed,2,142
247306-v2.0.0-mixed,2,235
247333-v2.0.0-mixed,5,293
247281-v2.0.0-mixed,3,359
247444-v2.0.0-mixed,2,151
247396-v2.0.0-mixed,2,142
247185-v2.0.0-mixed,3,378
247445-v2.0.0-mixed,2,145
247490-v2.0.0-mixed,2,133
247489-v2.0.0-mixed,2,129
247437-v2.0.0-mixed,3,204
247429-v2.0.0-mixed,5,293
247402-v2.0.0-mixed,2,173
247534-v2.0.0-mixed,2,163
247473-v2.0.0-mixed,5,275
247446-v2.0.0-mixed,2,151
247381-v2.0.0-mixed,5,291
247536-v2.0.0-mixed,1,93
247377-v2.0.0-mixed,3,284
247481-v2.0.0-mixed,3,186
247533-v2.0.0-mixed,2,157
247532-v2.0.0-mixed,2,163
247535-v2.0.0-mixed,1,93
247425-v2.0.0-mixed,3,286
247538-v2.0.0-mixed,2,186
247469-v2.0.0-mixed,3,269
247537-v2.0.0-mixed,2,186
247513-v2.0.0-mixed,3,305
247584-v2.0.0-mixed,1,94
247581-v2.0.0-mixed,2,162
247583-v2.0.0-mixed,1,94
247582-v2.0.0-mixed,2,168
247573-v2.0.0-mixed,3,221
247632-v2.0.0-mixed,1,70
247631-v2.0.0-mixed,1,70
247630-v2.0.0-mixed,2,148
247525-v2.0.0-mixed,3,216
247517-v2.0.0-mixed,5,312
247586-v2.0.0-mixed,2,187
247633-v2.0.0-mixed,2,170
247580-v2.0.0-mixed,2,168
247629-v2.0.0-mixed,2,142
247679-v2.0.0-mixed,1,90
247621-v2.0.0-mixed,3,201
247628-v2.0.0-mixed,2,148
247634-v2.0.0-mixed,2,170
247677-v2.0.0-mixed,2,163
247676-v2.0.0-mixed,2,169
247561-v2.0.0-mixed,3,310
247585-v2.0.0-mixed,2,187
247680-v2.0.0-mixed,1,90
247565-v2.0.0-mixed,5,317
247669-v2.0.0-mixed,3,222
247678-v2.0.0-mixed,2,169
247728-v2.0.0-mixed,1,91
247727-v2.0.0-mixed,1,91
247609-v2.0.0-mixed,3,290
247657-v2.0.0-mixed,3,311
247724-v2.0.0-mixed,2,174
247613-v2.0.0-mixed,5,297
247681-v2.0.0-mixed,2,183
247682-v2.0.0-mixed,2,183
247726-v2.0.0-mixed,2,174
247775-v2.0.0-mixed,1,70
247776-v2.0.0-mixed,1,70
247729-v2.0.0-mixed,2,184
247725-v2.0.0-mixed,2,168
247772-v2.0.0-mixed,2,150
247774-v2.0.0-mixed,2,150
247823-v2.0.0-mixed,1,73
247717-v2.0.0-mixed,3,227
247730-v2.0.0-mixed,2,184
247824-v2.0.0-mixed,1,73
247820-v2.0.0-mixed,2,144
247777-v2.0.0-mixed,2,170
247778-v2.0.0-mixed,2,170
247765-v2.0.0-mixed,3,203
247773-v2.0.0-mixed,2,144
247821-v2.0.0-mixed,2,138
247822-v2.0.0-mixed,2,144
247871-v2.0.0-mixed,1,73
247705-v2.0.0-mixed,3,316
247872-v2.0.0-mixed,1,73
247813-v2.0.0-mixed,3,197
247869-v2.0.0-mixed,2,136
247870-v2.0.0-mixed,2,142
247825-v2.0.0-mixed,2,242
247661-v2.0.0-mixed,5,318
247868-v2.0.0-mixed,2,142
247826-v2.0.0-mixed,2,242
247861-v2.0.0-mixed,3,195
247918-v2.0.0-mixed,2,151
247916-v2.0.0-mixed,2,151
247709-v2.0.0-mixed,5,323
247961-v2.0.0-mixed,2,129
247917-v2.0.0-mixed,2,145
247960-v2.0.0-mixed,2,133
247849-v2.0.0-mixed,3,355
247805-v2.0.0-mixed,5,364
247757-v2.0.0-mixed,5,299
247753-v2.0.0-mixed,3,292
247909-v2.0.0-mixed,3,204
247801-v2.0.0-mixed,3,357
247874-v2.0.0-mixed,2,242
247962-v2.0.0-mixed,2,133
248007-v2.0.0-mixed,1,93
248008-v2.0.0-mixed,1,93
247901-v2.0.0-mixed,5,362
248004-v2.0.0-mixed,2,163
247853-v2.0.0-mixed,5,362
247941-v2.0.0-mixed,3,335
247945-v2.0.0-mixed,5,341
248005-v2.0.0-mixed,2,157
247873-v2.0.0-mixed,2,242
248055-v2.0.0-mixed,1,94
247953-v2.0.0-mixed,3,186
248006-v2.0.0-mixed,2,163
248056-v2.0.0-mixed,1,94
248053-v2.0.0-mixed,2,162
247997-v2.0.0-mixed,3,216
247897-v2.0.0-mixed,3,355
248103-v2.0.0-mixed,1,70
248104-v2.0.0-mixed,1,70
248054-v2.0.0-mixed,2,168
248045-v2.0.0-mixed,3,221
247985-v2.0.0-mixed,3,376
248052-v2.0.0-mixed,2,168
248100-v2.0.0-mixed,2,148
248102-v2.0.0-mixed,2,148
248151-v2.0.0-mixed,1,90
248010-v2.0.0-mixed,2,255
248101-v2.0.0-mixed,2,142
248009-v2.0.0-mixed,2,255
248058-v2.0.0-mixed,2,256
248149-v2.0.0-mixed,2,163
247989-v2.0.0-mixed,5,383
248150-v2.0.0-mixed,2,169
248152-v2.0.0-mixed,1,90
248057-v2.0.0-mixed,2,256
248148-v2.0.0-mixed,2,169
248106-v2.0.0-mixed,2,239
248093-v2.0.0-mixed,3,201
248081-v2.0.0-mixed,3,361
248105-v2.0.0-mixed,2,239
248141-v2.0.0-mixed,3,222
248200-v2.0.0-mixed,1,91
248037-v2.0.0-mixed,5,388
248033-v2.0.0-mixed,3,381
248129-v2.0.0-mixed,3,382
248199-v2.0.0-mixed,1,91
248196-v2.0.0-mixed,2,174
248153-v2.0.0-mixed,2,252
248198-v2.0.0-mixed,2,174
248085-v2.0.0-mixed,5,368
248133-v2.0.0-mixed,5,389
248248-v2.0.0-mixed,1,70
248197-v2.0.0-mixed,2,168
248247-v2.0.0-mixed,1,70
248154-v2.0.0-mixed,2,252
248244-v2.0.0-mixed,2,150
248295-v2.0.0-mixed,1,73
248245-v2.0.0-mixed,2,144
248292-v2.0.0-mixed,2,144
248293-v2.0.0-mixed,2,138
248296-v2.0.0-mixed,1,73
248237-v2.0.0-mixed,3,203
248246-v2.0.0-mixed,2,150
248189-v2.0.0-mixed,3,227
248201-v2.0.0-mixed,2,253
248250-v2.0.0-mixed,2,239
248202-v2.0.0-mixed,2,253
248294-v2.0.0-mixed,2,144
248285-v2.0.0-mixed,3,197
248229-v2.0.0-mixed,5,370
248344-v2.0.0-mixed,1,73
248343-v2.0.0-mixed,1,73
248341-v2.0.0-mixed,2,136
248333-v2.0.0-mixed,3,195
248342-v2.0.0-mixed,2,142
248340-v2.0.0-mixed,2,142
248249-v2.0.0-mixed,2,239
248225-v2.0.0-mixed,3,363
248177-v2.0.0-mixed,3,387
248381-v2.0.0-mixed,3,204
248388-v2.0.0-mixed,2,151
248390-v2.0.0-mixed,2,151
248432-v2.0.0-mixed,2,133
248181-v2.0.0-mixed,5,394
248433-v2.0.0-mixed,2,129
248389-v2.0.0-mixed,2,145
248425-v2.0.0-mixed,3,186
248273-v2.0.0-mixed,4,627
248277-v2.0.0-mixed,6,634
248480-v2.0.0-mixed,1,94
248434-v2.0.0-mixed,2,133
248476-v2.0.0-mixed,2,168
248478-v2.0.0-mixed,2,168
248479-v2.0.0-mixed,1,94
248346-v2.0.0-mixed,3,514
248469-v2.0.0-mixed,3,221
248477-v2.0.0-mixed,2,162
248325-v2.0.0-mixed,6,632
248527-v2.0.0-mixed,1,70
248297-v2.0.0-mixed,3,514
248298-v2.0.0-mixed,3,514
248526-v2.0.0-mixed,2,150
248528-v2.0.0-mixed,1,70
248524-v2.0.0-mixed,2,150
248517-v2.0.0-mixed,3,203
248413-v2.0.0-mixed,4,610
248525-v2.0.0-mixed,2,144
248576-v2.0.0-mixed,1,93
248565-v2.0.0-mixed,3,216
248321-v2.0.0-mixed,4,625
248575-v2.0.0-mixed,1,93
248572-v2.0.0-mixed,2,163
248573-v2.0.0-mixed,2,157
248369-v2.0.0-mixed,4,627
248457-v2.0.0-mixed,4,651
248574-v2.0.0-mixed,2,163
248481-v2.0.0-mixed,3,528
248482-v2.0.0-mixed,3,528
248623-v2.0.0-mixed,1,70
248624-v2.0.0-mixed,1,70
248622-v2.0.0-mixed,2,148
248621-v2.0.0-mixed,2,142
248620-v2.0.0-mixed,2,148
248345-v2.0.0-mixed,3,514
248613-v2.0.0-mixed,3,201
248529-v2.0.0-mixed,3,511
248461-v2.0.0-mixed,6,658
248671-v2.0.0-mixed,1,90
248417-v2.0.0-mixed,6,616
248672-v2.0.0-mixed,1,90
248668-v2.0.0-mixed,2,169
248530-v2.0.0-mixed,3,511
248661-v2.0.0-mixed,3,222
248669-v2.0.0-mixed,2,163
248670-v2.0.0-mixed,2,169
248505-v2.0.0-mixed,4,633
248577-v2.0.0-mixed,3,527
248373-v2.0.0-mixed,6,634
248578-v2.0.0-mixed,3,527
248720-v2.0.0-mixed,1,91
248719-v2.0.0-mixed,1,91
248717-v2.0.0-mixed,2,168
248716-v2.0.0-mixed,2,174
500719-v1.0.0-bad,1,73
248625-v2.0.0-mixed,3,511
500720-v1.0.0-bad,1,69
248718-v2.0.0-mixed,2,174
500723-v1.0.0-bad,1,51
248553-v2.0.0-mixed,4,646
500722-v1.0.0-bad,1,51
248709-v2.0.0-mixed,3,227
500721-v1.0.0-bad,1,77
248557-v2.0.0-mixed,6,653
500724-v1.0.0-bad,1,92
500727-v1.0.0-bad,1,74
500729-v1.0.0-bad,2,69
500730-v1.0.0-bad,2,75
500728-v1.0.0-bad,2,75
500725-v1.0.0-bad,1,92
500726-v1.0.0-bad,1,94
500733-v1.0.0-bad,2,78
500732-v1.0.0-bad,2,79
500731-v1.0.0-bad,2,98
500735-v1.0.0-bad,2,78
500734-v1.0.0-bad,2,102
500736-v1.0.0-bad,2,72
248649-v2.0.0-mixed,4,652
500737-v1.0.0-bad,1,90
500740-v1.0.0-bad,1,90
248653-v2.0.0-mixed,6,659
500744-v1.0.0-bad,1,62
500738-v1.0.0-bad,1,90
500739-v1.0.0-bad,1,90
248601-v2.0.0-mixed,4,631
248673-v2.0.0-mixed,3,524
500743-v1.0.0-bad,1,68
500741-v1.0.0-bad,1,93
500746-v1.0.0-bad,1,67
500745-v1.0.0-bad,1,70
500742-v1.0.0-bad,1,84
248605-v2.0.0-mixed,6,638
500748-v1.0.0-bad,1,69
500747-v1.0.0-bad,1,69
500751-v1.0.0-bad,1,63
500749-v1.0.0-bad,1,81
500753-v1.0.0-bad,1,59
500755-v1.0.0-bad,1,59
500750-v1.0.0-bad,1,92
248509-v2.0.0-mixed,6,640
500757-v1.0.0-bad,1,77
500752-v1.0.0-bad,2,81
500756-v1.0.0-bad,2,74
500754-v1.0.0-bad,2,74
500761-v1.0.0-bad,3,101
500758-v1.0.0-bad,1,95
500767-v1.0.0-bad,1,66
500762-v1.0.0-bad,1,74
500766-v1.0.0-bad,1,66
500769-v1.0.0-bad,1,71
500763-v1.0.0-bad,1,100
500760-v1.0.0-bad,1,97
500759-v1.0.0-bad,1,100
500770-v1.0.0-bad,1,76
500773-v1.0.0-bad,1,71
500765-v1.0.0-bad,2,98
500775-v1.0.0-bad,1,71
500771-v1.0.0-bad,1,71
500768-v1.0.0-bad,1,71
500778-v1.0.0-bad,1,65
500774-v1.0.0-bad,1,71
500779-v1.0.0-bad,1,70
248722-v2.0.0-mixed,3,525
500764-v1.0.0-bad,1,94
500777-v1.0.0-bad,1,91
248626-v2.0.0-mixed,3,511
500776-v1.0.0-bad,1,91
500780-v1.0.0-bad,2,80
500788-v1.0.0-bad,1,73
500772-v1.0.0-bad,1,82
500783-v1.0.0-bad,1,96
500781-v1.0.0-bad,1,82
500793-v1.0.0-bad,1,67
500791-v1.0.0-bad,2,81
500782-v1.0.0-bad,1,96
500794-v1.0.0-bad,1,51
500795-v1.0.0-bad,1,75
500785-v1.0.0-bad,1,96
500786-v1.0.0-bad,1,98
500789-v1.0.0-bad,1,82
500784-v1.0.0-bad,1,96
500799-v1.0.0-bad,2,77
500797-v1.0.0-bad,1,81
500801-v1.0.0-bad,1,65
500800-v1.0.0-bad,1,67
500796-v1.0.0-bad,2,81
248697-v2.0.0-mixed,4,657
500802-v1.0.0-bad,1,79
500792-v1.0.0-bad,1,73
500787-v1.0.0-bad,1,94
500790-v1.0.0-bad,1,117
500804-v1.0.0-bad,2,80
500805-v1.0.0-bad,1,65
500807-v1.0.0-bad,1,69
500803-v1.0.0-bad,1,85
500809-v1.0.0-bad,1,70
500806-v1.0.0-bad,1,79
500810-v1.0.0-bad,1,86
500808-v1.0.0-bad,2,87
500812-v1.0.0-bad,1,87
500811-v1.0.0-bad,1,83
500814-v1.0.0-bad,1,80
500816-v1.0.0-bad,2,77
500815-v1.0.0-bad,1,89
500813-v1.0.0-bad,1,80
500826-v1.0.0-bad,1,69
248674-v2.0.0-mixed,3,524
500829-v1.0.0-bad,1,64
500818-v1.0.0-bad,1,96
500819-v1.0.0-bad,1,78
500824-v1.0.0-bad,1,58
500798-v1.0.0-bad,2,114
500825-v1.0.0-bad,1,67
500823-v1.0.0-bad,1,62
500831-v1.0.0-bad,1,66
500827-v1.0.0-bad,1,62
500828-v1.0.0-bad,1,54
500820-v1.0.0-bad,1,78
500830-v1.0.0-bad,1,57
500821-v1.0.0-bad,1,86
500817-v1.0.0-bad,1,80
500834-v1.0.0-bad,1,56
500833-v1.0.0-bad,1,57
500822-v1.0.0-bad,1,96
500837-v1.0.0-bad,1,58
500836-v1.0.0-bad,1,67
500848-v1.0.0-bad,2,50
500845-v1.0.0-bad,1,57
500843-v1.0.0-bad,1,71
500835-v1.0.0-bad,1,67
500832-v1.0.0-bad,2,127
500839-v1.0.0-bad,1,65
500846-v1.0.0-bad,1,72
500838-v1.0.0-bad,1,68
500850-v1.0.0-bad,1,62
500847-v1.0.0-bad,1,52
500854-v1.0.0-bad,1,58
500844-v1.0.0-bad,1,68
500852-v1.0.0-bad,1,62
500851-v1.0.0-bad,1,71
500861-v1.0.0-bad,1,52
500855-v1.0.0-bad,1,66
500857-v1.0.0-bad,1,66
500842-v1.0.0-bad,2,95
500860-v1.0.0-bad,1,48
500867-v1.0.0-bad,2,51
500840-v1.0.0-bad,1,92
500849-v1.0.0-bad,1,64
500863-v1.0.0-bad,1,74
500865-v1.0.0-bad,2,61
500841-v1.0.0-bad,1,107
500862-v1.0.0-bad,1,74
500868-v1.0.0-bad,1,51
500870-v1.0.0-bad,1,50
500858-v1.0.0-bad,1,76
500853-v1.0.0-bad,1,71
500859-v1.0.0-bad,2,76
500856-v1.0.0-bad,1,84
500866-v1.0.0-bad,1,61
500869-v1.0.0-bad,1,50
500871-v1.0.0-bad,2,61
500882-v1.0.0-bad,1,39
500877-v1.0.0-bad,1,50
500878-v1.0.0-bad,1,50
500874-v1.0.0-bad,1,61
500880-v1.0.0-bad,1,54
500872-v1.0.0-bad,1,61
500875-v1.0.0-bad,2,51
500881-v1.0.0-bad,1,45
500885-v1.0.0-bad,1,43
500883-v1.0.0-bad,1,39
500864-v1.0.0-bad,1,63
500879-v1.0.0-bad,1,54
500873-v1.0.0-bad,2,61
500886-v1.0.0-bad,1,43
500892-v1.0.0-bad,1,42
500889-v1.0.0-bad,1,55
500894-v1.0.0-bad,1,38
500876-v1.0.0-bad,1,51
500887-v1.0.0-bad,1,54
500893-v1.0.0-bad,1,45
500888-v1.0.0-bad,1,57
500891-v1.0.0-bad,1,54
500890-v1.0.0-bad,1,61
500884-v1.0.0-bad,1,75
500901-v1.0.0-bad,1,54
500897-v1.0.0-bad,1,57
500902-v1.0.0-bad,1,54
500904-v1.0.0-bad,1,66
500896-v1.0.0-bad,1,64
500895-v1.0.0-bad,1,64
500899-v1.0.0-bad,1,57
500898-v1.0.0-bad,1,66
500905-v1.0.0-bad,1,76
500900-v1.0.0-bad,1,48
248721-v2.0.0-mixed,3,525
500909-v1.0.0-bad,2,80
500906-v1.0.0-bad,1,75
500911-v1.0.0-bad,1,83
500903-v1.0.0-bad,1,63
500908-v1.0.0-bad,1,76
500917-v1.0.0-bad,1,63
500927-v1.0.0-bad,1,32
500910-v1.0.0-bad,1,85
500923-v1.0.0-bad,1,53
500912-v1.0.0-bad,2,108
500918-v1.0.0-bad,1,61
500915-v1.0.0-bad,1,61
500925-v1.0.0-bad,1,70
500920-v1.0.0-bad,1,58
500929-v1.0.0-bad,1,32
500919-v1.0.0-bad,1,63
500928-v1.0.0-bad,1,32
500930-v1.0.0-bad,1,41
500907-v1.0.0-bad,1,75
500916-v1.0.0-bad,1,73
500931-v1.0.0-bad,1,36
500913-v1.0.0-bad,3,99
500942-v1.0.0-bad,1,32
500934-v1.0.0-bad,2,59
500933-v1.0.0-bad,2,59
500926-v1.0.0-bad,1,71
500921-v1.0.0-bad,1,63
500914-v1.0.0-bad,2,91
500938-v1.0.0-bad,1,38
500937-v1.0.0-bad,1,54
500946-v1.0.0-bad,1,36
500936-v1.0.0-bad,2,49
500945-v1.0.0-bad,1,36
500932-v1.0.0-bad,2,60
500924-v1.0.0-bad,1,71
500935-v1.0.0-bad,2,58
500943-v1.0.0-bad,2,35
500947-v1.0.0-bad,1,36
500939-v1.0.0-bad,1,54
500948-v1.0.0-bad,1,44
500949-v1.0.0-bad,1,36
500950-v1.0.0-bad,1,51
500952-v1.0.0-bad,1,43
500941-v1.0.0-bad,1,51
500962-v1.0.0-bad,1,45
500940-v1.0.0-bad,2,71
500960-v1.0.0-bad,1,39
500964-v1.0.0-bad,1,40
500951-v1.0.0-bad,1,36
500954-v1.0.0-bad,1,73
500955-v1.0.0-bad,1,72
500956-v1.0.0-bad,1,56
500957-v1.0.0-bad,1,56
500953-v1.0.0-bad,2,65
500963-v1.0.0-bad,1,51
500966-v1.0.0-bad,1,45
500965-v1.0.0-bad,1,46
500958-v1.0.0-bad,1,66
500961-v1.0.0-bad,1,45
500967-v1.0.0-bad,1,51
500969-v1.0.0-bad,1,54
500975-v1.0.0-bad,1,51
500972-v1.0.0-bad,1,63
248701-v2.0.0-mixed,6,664
500971-v1.0.0-bad,1,54
500982-v1.0.0-bad,1,32
500970-v1.0.0-bad,1,59
500959-v1.0.0-bad,1,65
500968-v1.0.0-bad,1,54
500944-v1.0.0-bad,3,115
500976-v1.0.0-bad,2,68
500973-v1.0.0-bad,2,61
500979-v1.0.0-bad,1,68
500974-v1.0.0-bad,1,99
500978-v1.0.0-bad,1,66
500981-v1.0.0-bad,1,96
